Номер кластера;Номер узла;Расстояние до узла;accountNumber;airline;auto;entertainment;fastfood;food;furniture;health;hotels;online_gifts;online_retail;personal care;rideshare;subscriptions;transactionAmount|Сумма;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;creditLimit|Среднее;currentBalance|Среднее;transactionDateTime|Количество
270;270;0,17601935059998217;784532802;0;0;0;0;0,4586814137076359;0;0;0;0;0,4296520282232381;0;0,08781954826453549;0;39595,74000000002;137,4852083333334;5;7500;5203,27069444444;288
274;274;0,15600354750972228;784580872;0;0,014049272385411931;0,8402279458754509;0,0904830245656524;0;0;0;0;0;0;0;0;0;11908,090000000004;129,43576086956526;6;10000;469,2997826086956;92
76;76;0,07772415227568023;784818274;0;0;0;0;0;0;0;0;0;0;0;0;0,8591913704492604;5117,299999999999;106,61041666666665;3;1000;169,61937499999996;48
281;281;0,056525498133782145;785326268;0;0;0;0;0;0;0;0;0;0,8815513626834381;0;0;0;228,96;38,160000000000004;2;5000;1,1300000000000001;6
198;198;0,2250347825066299;785354060;0;0;0;0;0,07046554103113675;0;0;0;0;0,0033690469358577404;0;0,6712855649344661;0;16031,239999999989;122,37587786259533;6;20000;703,5058778625956;131
64;64;0,33101424539121965;785753350;0;0,4937835911155255;0;0;0;0;0;0;0,07326087130647914;0,20294760787203547;0;0,21001385696092018;0;6242,3499999999985;141,87159090909088;5;20000;184,77704545454546;44
243;243;0,13408467614534036;785825713;0;0;0;0;0;0;0;0;0,0881266110279936;0,4366133713070282;0;0;0;1109,5399999999997;42,67461538461537;5;2500;643,8399999999999;26
284;284;0,11435404855174777;785866092;0;0;0;0,00005735487921838667;0,0865122886063023;0;0;0;0,000597698215012661;0,9128326582994665;0;0;0;23188,960000000006;136,40564705882358;4;20000;8519,380705882353;170
305;305;0,14312212055081966;785901398;0;0;0;0;0;0;0;0;0;0;0;0;0;765,2700000000004;19,622307692307704;3;50000;27,21717948717949;39
56;56;0,20174866446199932;786548454;0;0;0;0,4178145934372514;0,5042943342362652;0;0;0;0;0,06851115553681202;0;0,009379916789670883;0;39456,64000000002;148,89298113207556;4;10000;1656,3862641509436;265
280;280;0,1526275950794573;786787105;0;0;0;0;0;0;0;0;0,12617841916695022;0,8502031584636015;0;0;0;999,22;90,83818181818182;3;7500;609,0509090909092;11
321;321;0,343947289704299;787110269;0;0;0;0;0;0;0;0,34121291069619336;0,048614850195397304;0,5826950354609928;0;0;0;1727,2500000000002;107,95312500000001;4;50000;655,738125;16
318;318;0,1333356290994708;787335399;0;0;0;0;0;0;0;0;0;1;0;0;0;294,25;294,25;1;15000;0;1
214;214;0,1871425281835992;787455167;0;0;0;0,17346992934246083;0;0;0;0;0,1380595910053126;0,6356563854648944;0,03917814448955557;0,012930324079376459;0;17899,01;165,73157407407405;6;250;101,73768518518519;108
178;178;0,22739763664728965;787795788;0;0;0;0,42628287281488697;0;0;0;0;0;0,5737171271851131;0;0;0;2340,8399999999997;212,80363636363634;2;5000;108,03090909090908;11
135;135;0,21925748261220104;788019456;0;0;0;0;0;0;0;0,041962667312945276;0,7980278404701677;0,15972674533088965;0;0,00028274688599746545;0;1980,5699999999995;141,4692857142857;4;15000;97,09714285714286;14
213;213;0,10167198092106873;788134550;0;0;0,07274155522805895;0,10773837219489114;0;0;0;0;0;0,8097665580996024;0;0;0;10273,220000000003;128,41525000000004;4;7500;419,16037499999993;80
230;230;0,13612578824198932;788713083;0;0;0,13048420075760028;0;0,013600379884343424;0;0;0;0;0,8401719020019816;0,007968030737673812;0;0;23059,650000000012;144,12281250000007;6;250;103,4819375;160
179;179;0,12897049993438978;788779121;0;0;0;0,4386333703277897;0;0;0;0;0;0,3195205199680401;0,05497163647666661;0,08136057241116851;0;5018,769999999998;135,64243243243237;5;2500;1491,0505405405406;37
73;73;0,08213645048738494;788781911;0;0;0;0;0,22231860710081167;0;0;0;0;0;0;0;0;161,39000000000004;20,173750000000005;2;7500;0;8
46;46;0,1399248406485375;788792595;0;0,8841859682260642;0;0;0;0;0;0;0;0;0;0;0;2138,8600000000006;101,85047619047621;2;10000;53,55047619047619;21
256;256;0,0986004293420493;788942592;0;0;0,941452974874242;0,017754127638908653;0;0;0;0;0;0,03495292243013081;0;0;0;13919,579999999994;149,67290322580638;4;5000;2318,79806451613;93
89;89;0,19774522272812303;788948518;0;0;0;0,9768613626494318;0,019055541875096213;0;0;0;0;0;0;0,00017113246724532002;0;94254,47;146,5854898911353;5;15000;3814,336376360807;643
164;164;0,17106979714542223;789026230;0;0;0;0;0;0;0;0;0;0,11952604357667651;0;0,8658556633240179;0;790,79;87,86555555555555;3;5000;365,1222222222222;9
215;215;0,2456572558125179;789207907;0,0046132276642544085;0;0;0,2857577614722029;0;0;0;0;0;0,4506355256309077;0;0;0,2542543277868259;14293,68000000001;155,36608695652185;6;15000;602,8384782608695;92
4;4;0,4076258548467297;789379799;0;0;0;0,34439186968253843;0,6447305055076097;0;0;0;0;0;0,01087762480985178;0;0;1308,19;218,03166666666667;3;50000;583,3166666666667;6
98;98;0,19521799035468432;789392260;0;0;0;0;0;0;0;0,035180230675810796;0,5798842186523265;0,3717038053545893;0;0;0;20972,29;118,4875141242938;5;5000;917,9723728813559;177
6;6;0,28908353963931266;789466098;0;0;0;0;0;0;0;0,5748127587279558;0;0,25511473762293313;0;0;0;835,82;52,23875;4;50000;283,76187500000003;16
104;104;0,33027156901697574;789536672;0;0;0;0,5074115079769521;0;0;0;0;0;0;0,49258849202304766;0;0;7162,510000000002;135,14169811320758;2;250;111,65622641509434;53
271;271;0,24401368663182643;789579617;0;0;0,03873452461157182;0,2931434768605429;0,3580803685242325;0;0;0;0;0,3020257164572377;0;0;0;12512,610000000008;118,0434905660378;6;250;109,64405660377358;106
198;198;0,2068763634061102;789584474;0;0;0,00489341721413799;0;0,021943730367512824;0;0;0;0;0,15642206023395358;0;0,7955968576023588;0,020601406440888762;15003,83;157,93505263157894;6;20000;667,179894736842;95
102;102;0,22155539416597056;789993038;0;0;0;0;0;0,047699482393317255;0;0;0;0;0,7673156994815477;0,18498481812513534;0;47296,52999999997;147,34121495327093;3;500;262,10800623052967;321
211;211;0,1981995311283185;790005353;0;0;0;0;0,1164088868418381;0;0;0;0;0,5560045860541363;0;0,2987200154519319;0,024229693957650813;16153,319999999998;155,3203846153846;5;5000;2373,542019230769;104
157;157;0,3250960513594323;790068807;0;0,28798155360244204;0;0,07804194516078103;0;0;0;0;0;0,3597771169938425;0;0,2617987211199411;0;3040,1599999999994;132,18086956521736;5;20000;1715,0621739130436;23
292;292;0,18721068484090436;790101448;0,006121736582170467;0;0,7541220985856006;0,009820851397591812;0,09415256720766066;0;0;0,1191314503408865;0;0,01665129588608958;0;0;0;46408,400000000016;159,47903780068734;6;5000;2937,818591065293;291
286;286;0,3229651038790252;790465325;0;0;0;0;0,004642858869166348;0;0,3523952083789217;0,0003417155925127991;0;0,6013441523335504;0,006209212360715665;0,034276015587998636;0;122060,57000000004;147,77308716707026;8;15000;9316,71395883777;826
246;246;0,12060563131288524;790647010;0;0;0;0;0,07211461623349444;0;0;0;0;0,690909090909091;0;0;0;5255,799999999998;109,4958333333333;4;15000;2341,9560416666673;48
134;134;0,13971841113191663;790667735;0;0;0;0;0,01321829291750663;0;0;0;0,890433664066055;0,09191708887414445;0;0;0;11801,070000000003;161,658493150685;4;250;109,15794520547941;73
8;8;0,2252371993831271;790676549;0;0;0,10340687132318582;0,032840692249072684;0;0;0;0,808900150296124;0;0;0;0;0;14657,729999999996;110,20849624060148;6;10000;669,9300751879694;133
215;215;0,13496346639529921;790757066;0;0;0,0858615899991829;0,27113625840891126;0,042452270065637156;0;0;0;0;0,5623863605414386;0;0;0;36717,000000000015;149,86530612244903;6;10000;1414,659142857144;245
48;48;0,21741307459419593;790813979;0;0;0,11205138432131004;0;0,0759457710282132;0,4427758671292359;0;0;0;0,15056704871275806;0;0;0;5315,240000000001;100,28754716981133;5;15000;2548,0335849056605;53
225;225;0,19531357314682074;791047809;0;0;0;0;0;0;0;0;0;0,37394827937283664;0;0;0;2455,499999999999;68,20833333333331;3;15000;114,15277777777777;36
282;282;0,05791952443432091;791209290;0;0;0;0;0;0;0;0;0;0,9732217573221759;0;0;0;1577,3999999999999;68,58260869565217;2;15000;53,608695652173914;23
289;289;0,17932934525178593;791252043;0;0;0;0,023467531864910428;0,40066081760142214;0;0;0;0;0,320380531947706;0;0,24824741855329793;0;21981,860000000004;135,6904938271605;5;5000;2841,6246296296295;162
18;18;0,12540672967501168;791319227;0;0;0;0;0,9704301224403751;0;0;0;0;0;0;0;0;5407,529999999997;154,50085714285706;2;15000;249,67028571428574;35
199;199;0,19675705818685468;791329227;0;0;0;0,02482111457758206;0;0;0;0;0;0,08521975134538247;0;0,795331129278671;0,05028526321157817;4509,87;93,955625;6;10000;132,25125000000006;48
227;227;0,2038950667527951;791991120;0;0;0;0,13945258532829022;0;0;0;0;0;0,5462029760152197;0;0;0;1766,1200000000006;47,73297297297299;5;15000;894,9121621621622;37
263;263;0,12675349604846448;792068980;0;0;0;0;0;0;0;0;0;0,8952990338847966;0;0;0;1342,489999999999;58,36913043478257;3;15000;773,3130434782607;23
243;243;0,23303695009978012;792098791;0;0;0;0,13798804258665737;0;0;0;0;0;0,32700227478372634;0;0,1720210058095777;0;2365,060000000001;51,414347826086974;6;5000;1135,0691304347827;46
14;14;0,10727524678469844;792527292;0;0;0;0,9293800578940015;0,055774243745498324;0;0;0;0,012065984686378959;0;0;0;0;51397,37999999999;151,6146902654867;5;5000;2918,5152507374646;339
283;283;0,07789886927509605;792689804;0;0;0;0;0;0;0;0;0,03309495466628477;0,9633392107547862;0;0;0;5586,350000000001;133,00833333333335;3;15000;2636,3211904761906;42
7;7;0,12953337158839762;792991112;0;0;0;0,05201434287525811;0;0;0;0,9479856571247417;0;0;0;0;0;4668,52;179,55846153846156;2;5000;195,64653846153848;26
31;31;0,14782654046571478;793088017;0;0;0,02313743522497276;0,5175210174125684;0,07714378847614928;0;0;0;0;0,22646254296128923;0;0;0;8068,310000000001;132,26737704918034;6;7500;3345,2116393442625;61
52;52;0,10551203151252465;793180204;0;0;0;0,9110920770877942;0;0,05211134903640255;0;0;0;0;0;0;0;583,7500000000002;41,69642857142859;3;7500;283,20071428571424;14
102;102;0,138467835141408;793181570;0;0;0;0;0,05427258740852745;0;0;0;0;0,08223487157563611;0,7897088977381581;0;0;7578,780000000006;135,33535714285725;4;500;234,62124999999997;56
267;267;0,18217961708513422;793511392;0;0;0;0;0,10551780437267774;0;0,0005690241266967489;0;0,007441538744854019;0,8824098505810604;0,0021973602576056623;0;0,0009977083693763786;243979,1099999999;144,36633727810644;8;15000;7172,188047337283;1690
257;257;0,2457569569237712;793572511;0;0;0,9938835181624215;0;0;0;0;0;0;0;0;0;0;3796,2999999999997;237,26874999999998;2;15000;1598,3531249999999;16
223;223;0,1952339887646574;793617687;0;0;0,34402876097724605;0,338770985978659;0,03127865660567234;0;0;0;0;0,02414675099039052;0;0,022863299673120993;0;5485,21;124,66386363636364;6;250;140,28750000000005;44
64;64;0,24340959956141353;793691223;0;0,43650337563273706;0,031260908298789476;0,01649934317052786;0;0;0;0;0;0,5128976616160227;0;0;0;22517,25999999999;138,142699386503;5;2500;1485,3604294478528;163
261;261;0,19810463890558971;793709226;0;0;0;0,13743353378224288;0;0,16532033816251165;0;0;0;0,5009022201417146;0;0;0;2499,39;108,6691304347826;5;5000;96,97782608695651;23
38;38;0,19985929170599231;793949357;0;0;0;0;0,6849338890054868;0;0;0;0;0,13867418223248285;0,14029322699607233;0;0;1667,6499999999999;111,17666666666666;4;5000;145,18266666666665;15
106;106;0,16941230610761449;794114200;0;0;0;0,5975973712769806;0,2614805659391454;0;0;0,14092206278387395;0;0;0;0;0;1990,32;142,16571428571427;3;5000;67,28571428571429;14
216;216;0,2973432320200984;794256006;0;0;0;0;0,17247409703109423;0;0;0;0,05969699258826463;0,22020882816766954;0;0,5222268497751477;0,016400478383496973;14958,710000000001;133,55991071428573;7;15000;7337,000624999999;112
300;300;0,0728648440519304;794273774;0;0;0;0;0;0;0;0;0;1;0;0;0;3899,5300000000007;129,98433333333335;1;10000;2387,987666666667;30
234;234;0,2686077656919417;794372947;0;0;0,09441842214301199;0,009598982157573495;0;0;0,021693178315419562;0;0,12805076040914923;0,04421961907741108;0;0,6683775529524107;0;21865,86;133,32841463414636;9;5000;2841,2776829268287;164
150;150;0,2349768786131553;794398270;0;0;0;0,15548959365875992;0;0;0,13701209249720414;0;0,5867059851090987;0,12022538157710488;0;0;0;242756,31000000035;153,8379657794679;7;2500;1448,8491444866906;1578
131;131;0,2977231310758658;794431559;0;0;0;0,23690525544927177;0,005504498315968493;0;0,2591350765757724;0;0,4447477281461733;0;0;0;0;3304,5699999999997;100,13848484848484;5;5000;1573,191212121212;33
257;257;0,24689751441126906;794802688;0;0;0,7795470975557336;0;0;0;0;0;0,18308552001719391;0;0;0;0;2047,2399999999998;107,74947368421051;3;15000;48,230526315789476;19
0;0;0,11493176006197785;794946168;0;0;0;0;0,9411417897775516;0;0;0;0;0,05885821022244865;0;0;0;7361,249999999998;171,19186046511624;2;1000;516,1811627906977;43
312;312;0,1515268189258146;794958003;0;0;0,4969199876876693;0,0904680928206199;0;0;0;0;0,0016132031909004733;0,407700025565505;0;0;0;95871,37000000005;153,6400160256411;6;5000;3037,9545352564096;624
43;43;0,30529531679817795;795134182;0;0;0;0;0;0;0;0,4384122237989053;0;0,5615877762010947;0;0;0;789,28;197,32;2;10000;293,87;4
29;29;0,30407734770322015;795213218;0;0,6538435179034268;0,06071132346616254;0;0,2329595953981504;0;0;0;0;0;0;0;0,050793786132392466;37061,62000000002;138,80756554307123;5;500;263,9043445692884;267
243;243;0,1528464802042666;795222123;0;0;0;0;0;0;0;0;0;0,42604896696095396;0;0;0;659,2199999999999;31,391428571428566;4;7500;212,95333333333335;21
182;182;0,15302312376746258;795357306;0;0;0;0;0;0;0;0;0;0;0;1;0;2814,7199999999993;187,64799999999997;1;7500;169,36599999999999;15
22;22;0,16573280421362016;795777974;0;0;0;0,0436279419128693;0,653577240861292;0;0;0;0;0;0;0,053289308963445164;0;9585,6;79,88000000000001;7;20000;4808,5894166666685;120
256;256;0,12023186611557167;796518373;0;0;0,9681575504614667;0;0;0;0;0;0;0;0;0,020612712813803873;0;6703,629999999997;159,61023809523803;3;7500;261,31142857142856;42
88;88;0,13765497631986184;796965897;0;0;0;0,7059144226696471;0;0;0;0;0;0,06508674738206174;0;0,04288721791898546;0;4769,019999999999;83,66701754385963;4;15000;1902,3717543859652;57
220;220;0,1411679477458142;797094295;0;0;0,7307531169187651;0;0;0;0;0;0;0;0;0;0;1384,38;51,27333333333334;4;7500;68,36148148148148;27
238;238;0,1993531349497844;797387625;0;0;0,8420165827375796;0;0;0;0;0;0;0,15798341726242043;0;0;0;2100,9799999999996;131,31124999999997;2;7500;838,14125;16
256;256;0,10528588422054493;797789017;0,0040229958643295234;0;0,9786814509417294;0;0;0;0;0;0;0,017295553193941184;0;0;0;23430,299999999992;137,82529411764702;3;7500;4045,079294117647;170
48;48;0,3214469889482879;798323236;0;0;0;0;0;0,49648391822493854;0;0;0;0,3731729912233329;0;0,016383989790557142;0;6832,89;122,01589285714286;5;5000;257,4873214285715;56
34;34;0,0912742661907608;798413865;0;0;0;0,9208273554781276;0,00013066835913303255;0;0;0;0;0,07904197616273884;0;0;0;157497,96000000002;153,0592419825073;3;2500;1453,271768707482;1029
205;205;0,2037041563144641;798526527;0;0;0,5938896082482757;0,35530933456492747;0,005870178060159968;0;0;0;0;0,019577239752724303;0;0;0;22713,110000000004;153,46695945945947;6;500;250,65878378378375;148
109;109;0,07198522730997892;798620752;0;0;0;0;0;0;0;0;0;0;0;0;0;1564,6799999999998;48,896249999999995;2;5000;658,4096875000001;32
166;166;0,15966825143187247;798678437;0;0,0015668912975755624;0;0,021395586586847867;0,4423941677054801;0;0;0;0;0;0;0,5169723114339908;0,01767104297610567;62563,36999999999;151,11925120772943;5;15000;2698,4401449275333;414
22;22;0,20448482670582915;798708664;0;0;0,12903150715225156;0;0,6473107766798187;0;0;0;0;0,09772739323352121;0;0,08359747715172135;0;7732,5300000000025;133,31948275862072;6;20000;356,2674137931034;58
237;237;0,21537972291005097;798856627;0,19833833473196757;0;0,7161715794607275;0;0;0;0;0;0;0;0;0;0;11380,149999999996;111,57009803921565;4;7500;4654,9030392156865;102
161;161;0,15855635790651892;798875626;0,06178407334476699;0;0;0,6737879974874194;0;0;0;0;0;0,15157353885677585;0;0;0;2833,7400000000002;101,20500000000001;5;10000;97,98071428571427;28
18;18;0,22307562388094881;799196688;0;0;0;0;1;0;0;0;0;0;0;0;0;50;50;1;20000;0;1
15;15;0,15615956969873468;799299921;0;0;0;0,7497484337975131;0;0;0;0;0;0,12655078391274704;0,02565326062258576;0;0;6161,400000000003;101,00655737704923;5;250;95,20295081967214;61
248;248;0,07753921829614936;799605849;0;0;0;0;0,028124976649306216;0,011124504031263782;0;0;0;0,9497282913269927;0;0;0;42825,279999999984;139,49602605863188;5;7500;1839,659413680783;307
50;50;0,28798493468317016;799845924;0;0;0;0,6544919374140248;0,020095440614649355;0;0;0;0,0023163072694838884;0;0,003641950665700428;0,31504728968734125;0;21016,210000000003;114,21853260869567;7;7500;4027,6352717391287;184
125;125;0,4306075450530247;800136351;0;0;0,01506821265723751;0,46406152586090976;0,22181032480471377;0;0;0;0;0;0;0,07771872669706491;0;6544,24;103,8768253968254;7;50000;2983,2069841269845;63
207;207;0,1430025549171867;800337822;0,46938775510204095;0;0;0,1517633536070154;0;0;0;0;0;0;0;0;0;1313,6899999999996;57,11695652173911;3;5000;39,295652173913034;23
234;234;0,2615284202969101;800455531;0;0;0;0,11202235897388277;0;0;0;0,16823317215620637;0,04499418508829147;0;0;0,4491688506438185;0;4307,890000000001;91,65723404255321;6;7500;143,34404255319149;47
44;44;0,26704997520293783;800676403;0;0;0,03354381363703313;0,24019936238246606;0;0;0;0,4750250628352601;0;0;0;0;0;2104,7099999999996;67,89387096774192;5;250;78,02709677419354;31
319;319;0,09140992108635493;800749810;0;0;0;0;0;0;0;0;0;1;0;0;0;671,56;167,89;1;20000;191,8425;4
53;53;0,13601647600101818;800805813;0;0;0;0,9910190794556442;0;0;0;0;0;0;0;0;0;3999,59;83,32479166666667;2;15000;1784,4029166666662;48
21;21;0,1578046643773295;801064879;0;0;0;0,0024554089104365548;0,7684320713008436;0;0;0;0;0,08052869866181553;0;0,1360442270399006;0;105123,01999999993;149,96151212553485;6;2500;1374,5173323823105;701
211;211;0,15211901015301987;801323039;0;0;0;0,00625719015685064;0;0;0;0;0;0,6806728583854766;0;0,2894160891158562;0;712,7800000000001;71,278;4;5000;434,755;10
316;316;0,09018421352658738;801324400;0;0;0;0;0,011519775434555726;0;0;0;0;0,9599884838233705;0;0;0;2778,7000000000003;115,77916666666668;4;7500;1182,8804166666666;24
181;181;0,17651678804152487;801347171;0;0;0;0;0;0;0;0;0;0;0;0,8042830764662763;0;1077,73;97,97545454545455;4;15000;658,6609090909092;11
78;78;0,14752452411077632;801614863;0;0;0,41946091385191947;0;0;0;0;0;0;0,009870753855763225;0;0;0,4286436361889203;5203,25;102,02450980392157;5;7500;3021,4027450980393;51
196;196;0,22956604158296348;801717802;0;0;0;0,24891714589864425;0;0,16703372756945076;0;0;0;0,5454006926747156;0,032475359020753845;0;0;6819,94;158,60325581395347;5;7500;432,6627906976745;43
139;139;0,25994921714830227;801789049;0;0;0;0,05381373321391234;0;0;0;0,13729679210862916;0;0,24173104516330018;0,5020779851003345;0,05231238373677855;0;16691,65;129,39263565891474;7;1000;452,69496124030996;129
191;191;0,14361333454342787;801904584;0,4059708434688508;0;0;0,08503613151759876;0;0;0,031250527484522436;0;0;0,4548332586258958;0;0;0;10663,82;128,47975903614457;6;7500;3618,3060240963846;83
32;32;0,20446403795791795;801934326;0;0;0;0,66672457606911;0;0;0;0,15583079553893217;0,010209087007173955;0,09206232414277053;0;0;0;2935,6199999999994;94,69741935483869;5;5000;1322,1183870967743;31
296;296;0,17414545741447301;801967175;0;0;0,23925360686439492;0;0,12144173663731313;0;0;0;0;0,6393046564982918;0;0;0;3369,27;146,49;3;5000;164,39608695652174;23
292;292;0,15581983050467257;802174431;0,012482895706066487;0;0,8169960849828926;0,04012121376635009;0;0;0;0;0;0,0033684200135970653;0,11682124794409161;0;0;8104,6900000000005;115,78128571428572;6;500;230,41557142857147;70
46;46;0,1976884717665231;802191006;0;0,9378468903586277;0;0,027824665028267092;0,029306441299580595;0;0;0;0;0;0;0;0;228361,0599999999;145,63843112244894;4;5000;2996,392276785713;1568
222;222;0,1696279388305494;802399162;0;0;0,5656168875529445;0,3419372713333637;0;0;0;0,014649845910947154;0;0,07779599520274476;0;0;0;2634,84;114,55826086956522;4;10000;199,52478260869563;23
106;106;0,23278120673020464;802504527;0;0;0;0,7406939893265104;0,2593060106734896;0;0;0;0;0;0;0;0;7058,61;153,44804347826087;2;15000;3159,326739130435;46
193;193;0,1364418815525132;802555942;0;0;0;0;0;0;0;0;0;0,5814633199009563;0;0,362431422051755;0;2059,7000000000007;73,56071428571431;3;5000;75,87892857142859;28
137;137;0,13124119265370218;802735868;0;0,013931570009474646;0;0;0,3386789316943784;0;0;0;0;0,12156713768533785;0,5193823165616317;0;0;4422,329999999999;142,65580645161288;5;10000;135,2816129032258;31
62;62;0,23639747867242733;802807410;0;0;0;0;0;0;0;0,2558460559270616;0,32668204123580663;0,30133053394941806;0;0;0;3629,3700000000013;90,73425000000003;5;2500;132,15625;40
212;212;0,11271594540354149;802913488;0;0;0;0;0;0;0;0;0;0,7185845961653852;0,057941705918185024;0,18126689606003676;0,042206801856392695;10982,590000000004;146,43453333333338;4;500;192,29520000000005;75
44;44;0,27739621094010936;803242571;0;0;0;0;0;0;0;0,35469701507437373;0,24168912848158142;0;0;0;0;500,8499999999998;20,033999999999992;4;10000;109,93240000000002;25
241;241;0,22440364632330445;803285267;0;0;0,31923570334763246;0,2748739947468232;0;0,05061380023730567;0;0;0;0,21805247091991442;0;0,1333944344721977;0;7888,56;148,84075471698114;6;7500;3470,3133962264146;53
120;120;0,1806475225157229;803434343;0;0;0;0,004158404425193947;0;0,07993512564689678;0;0;0;0,023806362855959596;0,8773085570992516;0;0;56718,86999999996;151,65473262032074;6;7500;4621,885775401064;374
211;211;0,15276120092733436;803602471;0;0;0;0;0;0;0;0;0;0,641010547560126;0,11112979825889174;0,23560222003315637;0,012257434147826018;2497,2599999999998;113,51181818181817;4;5000;1092,7536363636364;22
233;233;0,21514071631167153;803647148;0;0;0;0,16773656391786337;0;0,032347630852705936;0;0;0;0,5067365171429911;0;0,07461901866317416;0;5344,749999999998;87,61885245901637;8;10000;208,14934426229507;61
69;69;0,09985445458083725;803804045;0;0;0;0,6225134543041577;0,03284167589642504;0;0;0;0;0;0,0430001024625158;0;0;2049,5299999999997;78,8280769230769;4;5000;1388,5484615384617;26
119;119;0,1736076686212528;803917307;0;0;0,030903050604469066;0,0481976207215031;0;0;0;0;0;0;0,8949616089767447;0;0;3627,1500000000005;117,00483870967744;4;10000;175,12161290322578;31
225;225;0,12625681112570136;803995714;0;0;0;0;0;0;0;0;0;0,27799931078619605;0;0;0;203,13;67,71;2;5000;24,44333333333333;3
41;41;0,2734571719937342;804106131;0;0;0;0,24024489764345971;0;0;0;0;0;0;0,04449695811755242;0,054838971677425095;0,38417060841516576;2585,5699999999997;76,04617647058822;5;2500;122,78647058823529;34
280;280;0,14333833609806168;804391014;0;0;0;0,11687172809651612;0;0;0;0;0;0,8554914830857535;0;0;0;752,6200000000002;68,42000000000002;3;7500;386,98454545454547;11
98;98;0,184332347741564;804413198;0;0;0;0;0;0;0;0;0,4861534034251756;0,2780696412198926;0;0;0;2988,4599999999996;142,30761904761903;3;2500;122,02476190476186;21
176;176;0,15340901391726844;804530671;0;0;0;0;0;0;0;0;0;0,5703984468891558;0;0,42960155311084397;0;4002,2900000000004;153,9342307692308;2;20000;1913,6334615384612;26
232;232;0,21061886394756493;804769033;0;0;0,20117399780478948;0,1401539007906408;0;0;0,0950152838591933;0;0;0,5282153237721149;0;0,01055385615683633;0,02081480297286889;18640,579999999984;163,51385964912265;7;10000;805,4689473684208;114
289;289;0,28732509491515973;804940869;0;0;0,0016029268427884462;0;0,39478656128308054;0;0;0;0;0,26869118944562753;0;0,31388263988654796;0;2164,79;98,39954545454545;5;15000;1134,8963636363637;22
203;203;0,16644647875741492;804988567;0;0;0,6176615025814294;0;0;0;0;0,3480690318581694;0;0;0;0;0;5436,910000000001;118,19369565217393;3;1000;200,25804347826084;46
10;10;0,2893132568432275;805039545;0;0,4385677041670512;0,18430432343152509;0;0,03627112762539121;0;0;0,3306326626722938;0,003604850030757719;0;0;0;0;22189,550000000014;151,9832191780823;7;2500;1503,2841095890412;146
289;289;0,28551187209405143;805181984;0;0;0;0,05635173097579113;0,3254771544245228;0;0;0;0;0,3162810873337189;0;0,30189002726596714;0;4841,2;161,37333333333333;4;10000;233,537;30
195;195;0,13034493771716976;805321656;0;0;0;0,36925406000550515;0;0;0;0;0;0,5864070098174144;0;0;0;435,96;87,192;3;2500;190,21200000000002;5
178;178;0,14162771053352252;805349971;0;0;0;0,5255310233952171;0,010471620305461763;0;0;0;0;0,4619811162245275;0;0;0;14343,530000000002;131,59201834862387;4;250;105,80706422018343;109
92;92;0,11174247730860452;805378499;0;0;0;0;0;0;0;0;0;0;0;0;0;1219,3100000000002;67,73944444444446;1;5000;478,8683333333333;18
265;265;0,14691652897349605;805391267;0;0;0;0;0;0;0,060375223281151184;0;0;0,8174187034715364;0;0;0,0981083509924223;4506,650000000001;112,66625000000002;4;10000;1997,73975;40
146;146;0,14375418482798957;805552908;0;0;0;0;0;0;0;0;0;0;0;0,7971754166793625;0;656,38;50,49076923076923;3;10000;257,7853846153846;13
89;89;0,12219835566945522;805566864;0;0;0,015602177101226931;0,976665438891039;0;0;0;0;0;0,00041760564321071547;0;0;0;57638,110000000066;133,73111368909528;6;15000;8775,41368909513;431
232;232;0,16057284563095242;806117898;0;0;0,14570903154970133;0,14524151673454702;0;0;0;0;0;0,6766788150120512;0;0,0020807585438188084;0,02160319385134282;121215,41000000008;144,4760548271753;7;2500;1444,2917759237178;839
1;1;0,09330503688888225;806200554;0;0;0;0,08767807501059603;0,8879796513017495;0;0;0;0;0,024342273687654487;0;0;0;18827,740000000005;139,46474074074078;3;5000;799,2263703703709;135
165;165;0,18093469783335;806346723;0;0;0;0;0,1991854915023511;0;0;0;0;0;0;0,7992959125837187;0;32674,919999999995;178,55147540983603;3;1000;529,1918579234974;183
279;279;0,1762683029750727;806590674;0;0;0;0;0,06087381849869619;0;0;0;0,11396166443526654;0,7421647808275434;0;0;0;5990,260000000002;133,11688888888892;4;1000;610,9399999999998;45
302;302;0,20000173258819276;806677750;0,009498226380775038;0,008400767688102719;0;0,0176833785641364;0,014261148654050489;0;0;0;0;0,9219108475918165;0;0;0;20638,59000000001;133,15219354838717;6;50000;11142,963548387095;155
256;256;0,12686398523884712;806753981;0;0;0,9263843355867972;0;0;0;0;0;0;0;0;0,006933358023646465;0,06615290366318852;35209,490000000005;157,18522321428574;4;5000;1294,163839285715;224
319;319;0,10392443949543163;806830782;0;0;0;0;0,047950486909363876;0;0;0;0;0,9520495130906361;0;0;0;1958,27;163,18916666666667;2;15000;718,1199999999999;12
304;304;0,4474605538118071;807103120;0;0;0,10568784997041596;0,006912371266624933;0;0;0,5649845219822152;0,25183806820617916;0;0;0;0;0;11661,700000000003;125,394623655914;7;50000;6148,3058064516135;93
320;320;0,1560999619404315;807177098;0;0;0;0;0;0;0;0;0;1;0;0;0;765,08;153,01600000000002;1;50000;3,0140000000000002;5
