cluster_id;node_id;distance;accountNumber;transactionAmount|Сумма;transactionDateTime|Количество;transactionDateTime|Минимум;transactionDateTime|Максимум;transactionAmount|Среднее;merchantCategoryCode|Мода;merchantCategoryCode|Кол-во уникальных
61;61;0,002705460937933043;695074715;323,98;9;12.02.2016 03:22:54;19.12.2016 18:13:04;35,99777777777778;fuel;3
179;179;0,0030050532095579714;907923855;19730,399999999998;130;01.01.2016 03:54:24;29.12.2016 10:34:44;151,77230769230766;personal care;5
144;144;0,001037754897682049;163266880;9100,019999999999;70;11.01.2016 17:33:03;26.12.2016 21:44:30;130,0002857142857;entertainment;5
4;4;0,006168900316082579;566905697;1906,8600000000001;27;15.01.2016 19:03:08;23.12.2016 23:16:49;70,62444444444445;online_retail;2
35;35;0,005853263895230276;463438069;1838,2799999999993;20;10.02.2016 12:35:03;26.12.2016 04:52:08;91,91399999999996;fuel;3
90;90;0,008970748278313387;478199622;573,0600000000001;25;08.02.2016 01:54:25;27.12.2016 04:48:38;22,922400000000003;online_subscriptions;4
160;160;0,0032995535343060363;196099688;12054,989999999998;85;03.01.2016 21:48:36;13.12.2016 02:09:52;141,82341176470587;food;5
19;19;0,004406710152839062;781420126;532,3299999999999;9;06.01.2016 06:47:34;29.11.2016 16:49:02;59,14777777777777;mobileapps;2
145;145;0,0028244000040874096;606533128;10984,66;80;03.01.2016 12:21:51;30.12.2016 14:04:56;137,30825;fastfood;5
141;141;0,0033509972508860876;276019132;6237,489999999998;73;10.01.2016 02:06:43;30.12.2016 07:50:30;85,44506849315066;fuel;5
116;116;0,006689974564216535;341290961;58685,76999999998;385;02.01.2016 14:53:20;30.12.2016 20:19:48;152,43057142857137;online_retail;4
158;158;0,002176115982104031;524500017;15907,449999999999;126;09.01.2016 12:18:37;29.12.2016 18:28:51;126,24960317460317;online_retail;5
27;27;0,013639636913781495;569030503;5057,210000000001;30;12.01.2016 22:33:50;28.11.2016 11:53:07;168,5736666666667;fastfood;2
184;184;0,0064546020472456105;520647387;14285,25999999999;115;06.01.2016 20:06:34;30.12.2016 11:11:50;124,21965217391295;entertainment;7
33;33;0,007882816211228142;661769859;1198,1099999999997;28;31.03.2016 11:06:34;30.12.2016 00:18:17;42,789642857142844;fuel;2
83;83;0,001738808267561559;110584457;8481,029999999999;63;15.01.2016 23:01:12;29.12.2016 23:48:14;134,6195238095238;entertainment;4
148;148;0,01078730438230423;136585823;111746,06999999996;713;02.01.2016 14:07:33;30.12.2016 10:56:45;156,72660589060303;online_retail;5
122;122;0,012202073514709231;121764745;2236,4599999999996;37;05.02.2016 02:12:23;29.12.2016 03:29:00;60,444864864864854;fuel;5
39;39;0,005530772018929198;244714290;6963,639999999998;48;06.01.2016 07:58:28;18.12.2016 10:48:45;145,0758333333333;fastfood;3
116;116;0,006092327593861615;206349658;51390,93999999994;332;01.01.2016 18:56:09;30.12.2016 01:18:59;154,79198795180704;online_retail;4
27;27;0,010708064050125693;251175600;3081,3300000000004;17;11.01.2016 00:07:13;29.12.2016 18:26:04;181,25470588235297;food;2
95;95;0,004818131957534321;681803557;1950,4099999999994;18;17.01.2016 23:15:09;22.12.2016 06:06:21;108,35611111111108;fuel;4
92;92;0,008073730689330443;914594787;2680,9999999999995;46;01.01.2016 12:59:11;30.12.2016 18:53:07;58,282608695652165;fuel;4
211;211;0,011572819170298568;744252929;92796,48999999999;615;01.01.2016 01:09:04;30.12.2016 00:34:39;150,88860162601625;online_retail;9
153;153;0,0010621262466450042;593521063;2587,4300000000007;35;26.03.2016 04:53:50;24.12.2016 12:49:20;73,92657142857145;fuel;6
44;44;0,017375298821391348;328767311;3337,500000000001;16;03.01.2016 06:23:13;25.12.2016 23:44:20;208,59375000000006;rideshare;1
121;121;0,009580802045647437;754171540;2938,7600000000016;51;20.01.2016 15:47:37;26.12.2016 19:15:04;57,622745098039246;fuel;5
98;98;0,0018805706199605274;854551602;9465,31;67;02.01.2016 02:24:15;30.12.2016 03:31:31;141,27328358208953;online_retail;4
0;0;0,010791998493533858;253391953;14,49;3;14.10.2016 05:26:04;15.12.2016 14:55:44;4,83;mobileapps;1
93;93;0,005122421606401133;315336698;3186,129999999999;42;14.01.2016 15:03:17;28.12.2016 05:31:05;75,86023809523807;fastfood;4
140;140;0,0014486354618233673;640316790;2030,5900000000006;26;12.03.2016 04:58:58;27.12.2016 09:48:33;78,0996153846154;fuel;5
60;60;0,011556199534880284;742222818;300,29999999999995;11;19.08.2016 05:54:40;17.12.2016 22:12:14;27,299999999999997;fuel;3
187;187;0,0003048570348105137;419104777;8179,709999999998;75;01.01.2016 00:01:02;24.12.2016 02:36:30;109,06279999999998;subscriptions;6
169;169;0,006803043974255336;715463993;7583,450000000005;78;11.01.2016 15:27:52;27.12.2016 08:21:42;97,22371794871802;fastfood;7
190;190;0,001907017747757058;407927232;11266,439999999995;83;16.01.2016 21:36:08;26.12.2016 09:29:35;135,74024096385537;online_gifts;6
172;172;0,0035836745521240984;663436800;14782,44;151;01.01.2016 02:49:51;30.12.2016 20:09:42;97,8969536423841;online_retail;6
214;214;0,008835841746248308;415737579;69842,36000000004;476;01.01.2016 17:05:19;28.12.2016 16:52:42;146,72764705882364;food;7
19;19;0,008562145534870022;619893884;569,82;10;23.09.2016 23:23:23;29.12.2016 08:47:13;56,982000000000006;fuel;2
109;109;0,0027201705925959867;980365500;3376,6800000000007;40;01.01.2016 05:22:36;26.12.2016 06:39:02;84,41700000000002;food_delivery;4
93;93;0,006303533490764037;841114335;1453,13;19;06.01.2016 21:20:40;20.12.2016 04:19:17;76,48052631578948;cable/phone;4
201;201;0,02003873095936531;320063968;206097,73000000024;1421;01.01.2016 01:59:00;30.12.2016 04:54:12;145,03710767065465;food;7
214;214;0,007587910317380485;557373318;17898,430000000004;122;04.01.2016 19:15:54;30.12.2016 17:26:09;146,70844262295086;online_retail;7
191;191;0,006357022823897409;361725695;46263,159999999974;325;01.01.2016 14:20:34;30.12.2016 15:14:01;142,34818461538453;online_retail;6
5;5;0,0027995988913134076;174153857;1441,84;16;12.01.2016 06:41:48;27.12.2016 02:08:08;90,115;mobileapps;2
199;199;0,0038581073710210034;230752735;39221,44999999998;280;02.01.2016 15:58:19;30.12.2016 05:13:39;140,07660714285709;online_retail;7
39;39;0,010715443599930487;789993038;48944,04999999997;331;02.01.2016 20:26:57;26.12.2016 14:25:09;147,86722054380655;personal care;3
98;98;0,00037401497250113766;691410059;12354,539999999997;88;02.01.2016 15:35:54;29.12.2016 02:49:48;140,39249999999996;rideshare;4
190;190;0,0016893927651512447;319006463;9329,209999999997;69;17.01.2016 03:49:00;26.12.2016 17:53:19;135,20594202898548;online_retail;6
140;140;0,007653350096094013;338404064;1834,5399999999993;25;18.02.2016 18:48:16;20.12.2016 19:11:11;73,38159999999998;mobileapps;5
53;53;0,0024704874061166867;368202274;14490,330000000002;113;06.01.2016 05:52:48;30.12.2016 12:04:33;128,23300884955754;food;3
140;140;0,004120072328350927;927244339;1655,0999999999997;22;06.01.2016 12:47:18;10.12.2016 20:20:29;75,23181818181817;online_gifts;5
189;189;0,006112062865588549;524702235;17145,07;131;06.01.2016 08:58:29;20.12.2016 01:43:13;130,8783969465649;airline;6
136;136;0,0015914724092961968;170521600;4220,669999999996;71;14.02.2016 09:31:22;27.12.2016 11:56:21;59,44605633802812;food_delivery;6
32;32;0,003124174923531701;905474362;722,2900000000002;22;01.01.2016 04:18:34;24.12.2016 22:24:53;32,83136363636365;mobileapps;2
38;38;0,007337914745963522;620072020;30339,219999999994;220;01.01.2016 00:45:39;30.12.2016 07:24:06;137,90554545454543;hotels;3
32;32;0,005510108819336339;305887904;442,15999999999997;14;26.03.2016 15:36:21;29.12.2016 10:33:54;31,58285714285714;fuel;2
179;179;0,003704330470352794;695219178;12686,300000000008;85;11.01.2016 15:39:43;29.12.2016 01:04:49;149,2505882352942;online_retail;5
140;140;0,0013351666680941523;961320163;2223,6700000000005;29;07.01.2016 06:56:45;29.12.2016 01:28:53;76,67827586206899;fuel;5
151;151;0,007468421477152213;124643413;6636,819999999997;78;03.01.2016 11:14:40;27.12.2016 08:30:24;85,08743589743585;food_delivery;7
183;183;0,013618439181509278;238555720;5211,239999999999;48;05.01.2016 16:06:40;27.12.2016 13:47:27;108,56749999999998;online_retail;7
97;97;0,0023197715097674357;970041241;2589,8;20;21.01.2016 00:43:59;28.12.2016 11:24:23;129,49;food;4
121;121;0,007151932263405713;436430811;1239,8499999999997;22;22.01.2016 07:18:17;27.12.2016 22:24:11;56,35681818181817;online_subscriptions;5
85;85;0,004004009194680091;498784821;6421,969999999998;41;01.01.2016 10:18:56;27.12.2016 23:39:05;156,6334146341463;rideshare;4
0;0;0,011866773100138533;436666791;21,349999999999998;5;11.08.2016 19:05:48;14.12.2016 11:21:53;4,27;mobileapps;1
35;35;0,004190486788550605;655840098;4826,219999999999;52;22.01.2016 17:04:48;27.12.2016 07:56:02;92,81192307692307;online_retail;3
44;44;0,06883611901616803;138866002;1774,54;7;25.02.2016 01:25:33;30.11.2016 10:23:42;253,50571428571428;online_retail;1
13;13;0,008335709936771248;332811917;3511,8300000000004;25;19.02.2016 19:28:32;23.12.2016 10:57:38;140,47320000000002;hotels;1
161;161;0,004598081424666395;964878609;70187,81999999995;488;01.01.2016 11:43:10;30.12.2016 04:19:09;143,8274999999999;health;5
144;144;0,0020249796765724375;554133397;5974,309999999999;46;01.01.2016 19:17:27;16.12.2016 21:36:04;129,87630434782605;rideshare;5
120;120;0,022655995333594324;163218137;830,5999999999997;33;11.01.2016 03:02:03;14.12.2016 04:52:55;25,16969696969696;mobileapps;5
122;122;0,004081512059333381;431321559;2963,789999999999;43;09.01.2016 02:21:30;26.12.2016 17:24:56;68,92534883720928;fuel;5
89;89;0,0055109834058950065;612159326;2149,69;8;08.01.2016 20:50:42;15.09.2016 04:19:45;268,71125;fastfood;3
127;127;0,004773918912479881;654634431;6949,780000000002;64;02.01.2016 17:54:37;28.12.2016 18:51:55;108,59031250000002;online_gifts;5
210;210;0,021720221373599552;481670604;53711,65;386;03.01.2016 00:20:52;30.12.2016 10:27:17;139,14935233160622;food;10
98;98;0,004177929572117786;946552267;6979,409999999998;49;09.01.2016 15:01:27;30.12.2016 07:58:33;142,43693877551016;health;4
56;56;0,0029282855300861925;583649593;5193,3499999999985;32;11.01.2016 06:00:40;14.12.2016 05:25:42;162,29218749999995;online_retail;3
87;87;0,014228504785951633;643920289;7562,76;38;12.01.2016 02:15:55;22.11.2016 06:51:05;199,02;rideshare;3
223;223;0,02685054091859592;850500818;4578,480000000001;24;29.01.2016 04:53:56;27.12.2016 01:44:54;190,77000000000007;hotels;6
223;223;0,009370797579939494;164978988;18921,960000000006;110;10.01.2016 19:22:02;29.12.2016 14:10:33;172,01781818181823;food;6
52;52;0,002788841981820739;500365694;3323,0200000000004;29;03.01.2016 20:12:27;17.12.2016 08:05:15;114,58689655172415;fuel;3
38;38;0,0020215148722367293;553248086;10454,650000000003;77;06.01.2016 03:29:58;30.12.2016 17:14:48;135,77467532467537;online_retail;3
10;10;0,003867945020789795;262427043;1762,02;12;18.02.2016 22:28:04;21.11.2016 06:47:39;146,835;food;2
191;191;0,0010400553047220774;950142342;29823,279999999977;213;04.01.2016 04:26:24;29.12.2016 19:19:48;140,01539906103275;airline;6
207;207;0,001088109448535921;541547731;66739,91;460;01.01.2016 18:29:23;29.12.2016 03:11:10;145,0867608695652;online_retail;6
119;119;0,00043196675983528805;669174307;5897,509999999999;31;10.01.2016 16:29:10;25.12.2016 05:42:39;190,2422580645161;fastfood;4
84;84;0,003970672440202203;969630869;30064,21;203;02.01.2016 21:51:53;30.12.2016 13:24:36;148,0995566502463;entertainment;4
60;60;0,0007883062134660275;872931423;433,84000000000003;20;03.06.2016 20:54:32;27.12.2016 23:38:33;21,692;fuel;3
216;216;0,01683398302478012;794398270;272046,850000001;1758;01.01.2016 04:00:14;30.12.2016 17:10:26;154,74792377701993;online_gifts;7
36;36;0,006147469565174725;784818274;5117,299999999999;48;14.01.2016 16:39:06;28.12.2016 13:02:22;106,61041666666665;subscriptions;3
201;201;0,00970725543381422;429052604;115856,04;771;01.01.2016 16:52:02;30.12.2016 07:00:32;150,2672373540856;online_gifts;7
63;63;0,009913271065505774;559986248;2887,4899999999975;49;15.01.2016 01:15:02;25.12.2016 22:03:19;58,92836734693873;food_delivery;3
38;38;0,0030523077724789174;644992932;10020,310000000001;75;11.01.2016 21:25:58;27.12.2016 13:40:14;133,60413333333335;entertainment;3
13;13;0,0017323856585225168;551992141;1217,8400000000001;9;12.01.2016 04:04:35;30.12.2016 18:19:36;135,31555555555556;online_retail;1
93;93;0,0033861278031313844;274265612;4004,2200000000003;56;02.01.2016 01:52:11;24.12.2016 14:32:57;71,50392857142857;food_delivery;4
83;83;0,0041135807759316734;972524537;1066,29;8;20.01.2016 06:09:06;13.12.2016 01:20:46;133,28625;online_retail;4
30;30;0,014898684748701839;922941371;40;12;23.02.2016 23:27:36;29.12.2016 06:08:34;3,3333333333333335;mobileapps;2
217;217;0,2767830760259639;570884863;1569178,9400000027;10564;01.01.2016 00:31:50;30.12.2016 23:35:05;148,5402252934497;fastfood;7
142;142;0,0063569875592254296;629253514;2607,3199999999997;26;13.01.2016 08:21:12;17.12.2016 05:03:02;100,28153846153845;online_subscriptions;5
10;10;0,007471368127356361;932729221;3034,43;20;08.01.2016 08:21:45;05.12.2016 16:36:27;151,7215;online_retail;2
82;82;0,002983656568477793;429186605;10499,679999999998;86;09.01.2016 19:24:50;23.12.2016 10:11:40;122,08930232558137;entertainment;4
205;205;0,007724331534362073;721928928;77966,26999999993;575;02.01.2016 20:57:01;29.12.2016 09:50:16;135,59351304347814;online_retail;6
4;4;0,0052477704888662935;791209290;1706,4499999999998;24;17.02.2016 17:59:23;13.12.2016 23:45:06;71,10208333333333;online_retail;2
126;126;0,0016643088168374228;151675961;1731,7800000000002;18;09.01.2016 14:10:27;21.12.2016 02:38:59;96,21000000000001;hotels;5
160;160;0,002664354168804031;374975896;8397,689999999997;59;02.01.2016 04:53:06;28.12.2016 23:27:21;142,33372881355928;entertainment;5
32;32;0,0011292495034622837;875836119;140,07;4;25.02.2016 01:08:22;10.12.2016 03:43:52;35,0175;mobileapps;2
53;53;0,0029019343358182167;134873310;13974,680000000011;108;01.01.2016 18:51:36;29.12.2016 04:04:03;129,39518518518528;online_retail;3
14;14;0,025394156466364667;275266909;305,26000000000005;3;05.02.2016 23:18:16;16.05.2016 06:12:22;101,75333333333334;entertainment;1
11;11;0,010886692962906374;746227891;18986,990000000013;115;03.01.2016 22:07:52;26.12.2016 20:23:17;165,10426086956534;online_retail;2
2;2;0,02254511688599514;898381233;280,78;4;28.03.2016 01:55:15;23.10.2016 05:05:12;70,195;online_gifts;1
184;184;0,010319514079857716;838288214;4907,279999999999;40;01.01.2016 21:11:18;29.12.2016 06:30:41;122,68199999999997;health;7
148;148;0,006628765705618578;638590561;72641,19;480;01.01.2016 04:59:40;30.12.2016 17:11:27;151,3358125;hotels;5
215;215;0,01166677485046952;941088480;8381,180000000002;49;03.01.2016 20:04:14;25.12.2016 15:42:23;171,04448979591842;online_retail;7
6;6;0,006226387238555499;731873550;2285,07;22;22.01.2016 06:57:38;17.12.2016 11:01:14;103,86681818181819;rideshare;2
212;212;0,006781146970695661;670735806;66848,49000000003;439;01.01.2016 01:05:19;28.12.2016 19:55:28;152,274464692483;online_gifts;8
93;93;0,0011864920097680188;304084019;4479,180000000002;61;04.01.2016 15:19:00;30.12.2016 07:21:01;73,42918032786889;food_delivery;4
0;0;0,010177906534528134;950866507;36,05;7;30.05.2016 12:44:35;03.12.2016 04:16:25;5,1499999999999995;mobileapps;1
85;85;0,007582269319142645;541668084;30682,579999999998;202;13.01.2016 14:01:56;30.12.2016 08:13:01;151,8939603960396;fastfood;4
200;200;0,010179992223854628;805039545;22272,28000000001;148;03.01.2016 08:09:43;30.12.2016 05:28:58;150,48837837837846;auto;7
85;85;0,005671989249872388;560219472;12624,530000000002;83;02.01.2016 09:49:46;28.12.2016 01:14:46;152,10277108433738;online_retail;4
134;134;0,006792583753005974;994683616;5930,78;30;21.01.2016 14:07:33;06.12.2016 18:08:27;197,69266666666667;rideshare;5
207;207;0,00712112253431683;114895301;85451,57000000004;579;01.01.2016 10:12:37;28.12.2016 19:20:26;147,58474956822113;subscriptions;6
118;118;0,007535935759719516;185795401;8835,310000000001;49;23.01.2016 10:17:13;30.12.2016 19:05:03;180,31244897959186;food;4
199;199;0,0051042280947793586;852890707;41074,480000000025;292;01.01.2016 18:38:26;30.12.2016 23:49:44;140,66602739726036;fastfood;7
179;179;0,0041538535396580725;618793140;36686,69000000002;245;01.01.2016 00:33:55;26.12.2016 17:55:25;149,74159183673476;hotels;5
145;145;0,002156227539470999;131007981;7045,75;51;01.01.2016 07:14:22;25.12.2016 06:17:06;138,15196078431373;online_retail;5
85;85;0,0021132705865360025;600774332;8232,49;53;16.02.2016 16:18:37;30.12.2016 19:08:51;155,32999999999998;rideshare;4
61;61;0,011349415180227938;714471262;850,08;27;19.03.2016 16:34:45;24.12.2016 19:01:49;31,484444444444446;fuel;3
64;64;0,00419233894516467;222529207;224,65;3;21.02.2016 08:26:19;22.09.2016 20:38:26;74,88333333333334;fastfood;3
216;216;0,022833038288320673;736573455;241526,25000000015;1585;01.01.2016 03:17:18;30.12.2016 22:21:40;152,38249211356475;airline;7
99;99;0,0052423939315951055;979966794;74022,48999999995;501;02.01.2016 02:42:38;29.12.2016 16:57:30;147,74948103792406;fastfood;4
36;36;0,0022261834699373287;794802688;2218,74;20;08.02.2016 03:03:55;20.12.2016 11:26:54;110,93699999999998;mobileapps;3
127;127;0,0023082853315638785;112092987;5162,21;46;26.01.2016 19:13:06;29.12.2016 02:13:50;112,22195652173913;fuel;5
33;33;0,0037251061188089294;682364123;732,4499999999999;15;05.04.2016 00:57:17;30.12.2016 05:03:23;48,83;rideshare;2
42;42;0,011546328967657202;219468937;825,9200000000001;4;01.01.2016 11:39:39;07.12.2016 18:14:42;206,48000000000002;online_retail;2
39;39;0,004597891398753985;458593790;17710,709999999995;118;02.01.2016 03:28:05;23.12.2016 13:18:03;150,09076271186436;online_retail;3
96;96;0,003966713460758672;983090780;6281,339999999996;54;15.01.2016 17:02:39;29.12.2016 01:12:30;116,32111111111102;online_retail;4
35;35;0,006906107634034681;721233577;1478,13;15;07.03.2016 19:12:45;28.12.2016 04:43:31;98,542;online_gifts;3
207;207;0,004049440460927769;749675763;52358,030000000006;358;01.01.2016 02:37:39;30.12.2016 16:28:39;146,2514804469274;rideshare;6
52;52;0,0017532171909467602;593669287;1167,51;10;29.05.2016 19:31:51;26.12.2016 18:49:16;116,751;food;3
53;53;0,005027018043526327;513052737;3901,940000000001;31;13.01.2016 23:13:15;12.12.2016 11:00:22;125,86903225806455;online_retail;3
200;200;0,009656701256881105;836305107;6571,94;43;02.01.2016 22:11:01;20.12.2016 18:26:46;152,83581395348835;food;7
9;9;0,00962374296638942;544864918;3111,1399999999994;24;15.01.2016 12:02:11;09.12.2016 23:56:51;129,6308333333333;online_retail;2
96;96;0,004894988961160227;171879774;5317,529999999998;44;12.01.2016 03:09:31;21.12.2016 18:59:25;120,8529545454545;food;4
98;98;0,0051662106759728715;616122980;1995,0900000000001;14;15.01.2016 20:55:39;17.12.2016 20:43:54;142,5064285714286;fastfood;4
56;56;0,00505076413728742;370608691;17550,99999999999;109;03.01.2016 05:48:41;30.12.2016 13:58:20;161,01834862385311;online_gifts;3
184;184;0,006165454490833794;255441754;17771,239999999994;143;08.01.2016 05:05:19;29.12.2016 18:36:44;124,27440559440555;hotels;7
42;42;0,030252165365852842;556180002;3459,6800000000003;16;12.01.2016 09:54:50;02.11.2016 16:59:09;216,23000000000002;entertainment;2
146;146;0,003962852045385969;569216519;58057,95000000009;420;01.01.2016 23:28:33;30.12.2016 05:36:52;138,2332142857145;online_retail;5
56;56;0,0034445148873416603;375023535;14540,520000000002;88;03.01.2016 13:43:01;24.12.2016 12:43:53;165,23318181818183;online_gifts;3
161;161;0,006711621338171668;527298269;72022,51000000001;508;01.01.2016 14:36:17;30.12.2016 04:16:20;141,776594488189;auto;5
192;192;0,005377378593991494;999283629;20598,910000000014;139;01.01.2016 16:46:27;30.12.2016 17:21:07;148,19359712230226;online_retail;6
189;189;0,007284487372883055;357427994;6459,470000000001;52;04.01.2016 20:22:21;29.12.2016 21:47:32;124,22057692307695;food;6
219;219;0,01489039152891017;782081187;351897,61000000034;2371;01.01.2016 06:54:15;30.12.2016 22:52:02;148,41738085196133;online_gifts;6
84;84;0,007474156826670947;710188293;14638,119999999999;97;04.01.2016 21:46:50;26.12.2016 04:28:02;150,9084536082474;entertainment;4
31;31;0,01106033841047695;235216553;140,25;5;10.09.2016 14:29:53;13.12.2016 12:35:48;28,05;mobileapps;2
98;98;0,002277236082172811;829274040;6994,2699999999995;50;11.01.2016 12:07:34;23.12.2016 20:40:32;139,8854;airline;4
208;208;0,005278870308682421;691526793;16763,990000000005;112;03.01.2016 02:26:27;25.12.2016 07:32:17;149,67848214285718;food;6
97;97;0,0007419481790569519;500500587;6690,379999999998;52;02.01.2016 07:07:45;24.12.2016 07:08:26;128,6611538461538;fastfood;4
54;54;0,0031423051819820477;777502352;4366,879999999999;31;07.02.2016 21:32:03;30.12.2016 13:28:10;140,86709677419353;entertainment;3
183;183;0,003646013851451344;895086611;2061,51;18;24.01.2016 14:31:37;08.12.2016 12:30:47;114,52833333333335;rideshare;7
2;2;0,019576309051907454;809345456;552,8299999999999;6;30.01.2016 02:01:46;24.09.2016 21:18:09;92,13833333333332;online_retail;1
196;196;0,010106795245153028;726728113;65398,4299999999;482;01.01.2016 22:45:11;30.12.2016 08:45:08;135,68139004149356;food;9
33;33;0,0120032999392095;727628601;584,5699999999998;11;17.05.2016 04:47:46;07.12.2016 01:39:24;53,14272727272726;mobileapps;2
92;92;0,004701568003198498;534246894;720,52;12;08.01.2016 03:12:58;30.12.2016 17:53:15;60,04333333333333;entertainment;4
97;97;0,0026996884008314986;590292155;2175,3999999999996;17;02.01.2016 13:11:48;29.11.2016 18:17:23;127,96470588235292;fastfood;4
95;95;0,007055894172930056;310590794;7568,129999999998;74;24.01.2016 11:58:15;29.12.2016 23:26:48;102,27202702702701;online_retail;4
140;140;0,003114754927444376;725790556;2650,95;35;06.01.2016 20:12:35;25.12.2016 19:24:57;75,74142857142857;mobileapps;5
181;181;0,003895295309432229;384088538;15521,299999999997;125;03.01.2016 06:43:09;28.12.2016 07:32:53;124,17039999999999;airline;8
85;85;0,0057092308528047045;867621770;4410,339999999998;28;02.01.2016 19:43:07;28.12.2016 00:17:03;157,5121428571428;fastfood;4
160;160;0,003853851181146805;566976984;22476,559999999983;158;01.01.2016 09:02:16;30.12.2016 10:16:43;142,25670886075937;health;5
109;109;0,003695662872501404;130870245;2270,439999999999;28;13.04.2016 05:56:51;27.12.2016 05:31:05;81,08714285714282;health;4
117;117;0,007101358051985596;326259901;6641,660000000003;41;24.01.2016 14:23:46;20.12.2016 23:51:54;161,99170731707324;food;4
82;82;0,001441476474521924;774120366;6390,540000000002;52;08.01.2016 01:39:44;25.12.2016 17:53:16;122,89500000000004;online_retail;4
117;117;0,007269969833249544;443075153;11153,070000000002;69;20.01.2016 16:19:43;30.12.2016 18:22:16;161,63869565217394;fuel;4
184;184;0,0029448930853962552;954773577;15258,919999999995;121;02.01.2016 03:37:15;29.12.2016 13:01:17;126,1067768595041;entertainment;7
190;190;0,003380756729254929;507571352;4200,009999999999;31;26.01.2016 12:27:27;21.12.2016 04:45:51;135,48419354838708;fuel;6
64;64;0,0020187980366697116;618326321;3121,6099999999997;40;01.01.2016 23:49:23;25.12.2016 13:09:03;78,04024999999999;fuel;3
50;50;0,002739644156643468;156555865;355,03999999999996;4;17.02.2016 16:12:54;01.11.2016 20:08:33;88,75999999999999;fastfood;3
32;32;0,010412449310343103;286059098;667,7099999999999;23;09.03.2016 13:40:06;30.12.2016 09:47:42;29,030869565217387;fuel;2
54;54;0,003382107731058861;720599126;1985,3500000000001;14;02.02.2016 02:31:49;22.12.2016 17:59:02;141,81071428571428;fastfood;3
145;145;0,004186721020842659;173373271;10109,269999999999;74;02.01.2016 03:14:33;26.12.2016 00:35:11;136,61175675675673;furniture;5
129;129;0,0019180625872065537;350551740;28714,709999999977;220;03.01.2016 13:55:19;28.12.2016 18:41:58;130,52140909090897;online_gifts;5
42;42;0,010499166658003482;397486395;585,02;3;29.02.2016 01:17:24;08.08.2016 16:29:55;195,00666666666666;rideshare;2
29;29;0,017435531809908256;713550428;3039,7999999999997;20;14.01.2016 10:07:33;29.12.2016 17:42:34;151,98999999999998;online_retail;1
144;144;0,0024353585950780215;481211742;7861,749999999999;61;02.01.2016 22:20:41;27.12.2016 18:16:53;128,8811475409836;rideshare;5
40;40;0,006675602684644623;416043703;24739,97000000001;157;02.01.2016 01:20:10;29.12.2016 12:05:27;157,57942675159242;auto;3
37;37;0,004997070395190726;186244908;7254,68;58;07.01.2016 21:30:03;29.12.2016 13:50:39;125,08068965517242;entertainment;3
119;119;0,0037993187111168966;467069292;14012,869999999997;73;09.01.2016 14:37:02;30.12.2016 20:14:27;191,95712328767118;online_retail;4
13;13;0,00991310682346899;563286802;2967,17;21;22.01.2016 22:48:36;24.12.2016 18:53:22;141,29380952380953;online_retail;1
147;147;0,01397129664269423;886913558;225611,44999999972;1526;01.01.2016 08:41:42;30.12.2016 22:38:21;147,84498689383992;online_retail;5
99;99;0,010965396866768186;871734327;98083,55999999998;698;01.01.2016 17:59:42;30.12.2016 09:45:40;140,52085959885383;online_retail;4
141;141;0,002120957960134942;120739986;2494,51;29;02.01.2016 22:08:38;28.12.2016 18:48:22;86,01758620689655;online_retail;5
188;188;0,0015240974852327972;672316951;17023,469999999994;142;01.01.2016 15:38:46;29.12.2016 02:50:12;119,88359154929573;hotels;6
214;214;0,006200461208498826;262158083;49696,70999999998;335;01.01.2016 11:29:28;28.12.2016 06:59:17;148,34838805970142;rideshare;7
89;89;0,012557978343839668;462937942;4449,58;16;17.01.2016 17:24:03;20.11.2016 20:52:29;278,09875;fastfood;3
98;98;0,006405383231758323;732576956;27178,929999999997;190;01.01.2016 09:21:29;28.12.2016 12:24:03;143,04699999999997;online_retail;4
219;219;0,026979948385459928;380083836;320265,36999999994;2078;01.01.2016 00:16:01;30.12.2016 22:21:09;154,1219297401347;fastfood;6
85;85;0,0026332545877938048;524408566;20160,09;131;07.01.2016 20:34:11;29.12.2016 21:09:12;153,89381679389314;online_retail;4
29;29;0,00654754275881828;458654345;2795,53;17;12.01.2016 13:01:58;24.12.2016 08:46:57;164,4429411764706;online_retail;1
197;197;0,006975286027549774;574161833;36529,46;275;01.01.2016 15:02:21;30.12.2016 04:57:17;132,8344;online_retail;8
53;53;0,007307648681438448;697267038;27818,059999999998;219;02.01.2016 06:30:05;30.12.2016 09:16:53;127,02310502283105;subscriptions;3
181;181;0,0022507743933344823;594140973;21939,789999999997;181;02.01.2016 03:20:59;28.12.2016 19:05:03;121,21430939226518;fastfood;8
4;4;0,01019635486453227;385762954;1575,9999999999995;23;02.01.2016 01:04:54;23.12.2016 08:43:27;68,52173913043477;fuel;2
190;190;0,004898740186997761;852846318;13895,189999999995;105;04.01.2016 08:29:05;26.12.2016 15:44:56;132,3351428571428;auto;6
37;37;0,0015514742756120325;402347826;5354,109999999998;44;17.01.2016 19:49:17;30.12.2016 05:13:54;121,68431818181813;fastfood;3
126;126;0,0010239569802409586;502043994;6245,659999999995;65;06.01.2016 04:57:28;28.12.2016 14:18:35;96,08707692307685;personal care;5
38;38;0,009516490209102085;400027501;43727,71999999997;320;01.01.2016 02:11:56;30.12.2016 06:35:06;136,6491249999999;online_retail;3
