Номер кластера;Номер узла;Расстояние до узла;transactionAmount|Сумма;transactionDateTime|Количество;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;accountNumber;transactionDateTime|Минимум;transactionDateTime|Максимум;merchantCategoryCode|Мода;creditLimit|Среднее;currentBalance|Среднее
200;200;0,03811717140136217;6236,740000000001;51;122,28901960784314;4;774120366;08.01.2016 01:39:44;25.12.2016 17:53:16;online_retail;5000;240,30078431372553
58;58;0,1626426380606383;10023,029999999997;67;149,59746268656713;4;443075153;23.01.2016 16:34:26;30.12.2016 18:22:16;fuel;5000;2850,1516417910457
149;149;0,09699169052086902;15155,409999999994;120;126,29508333333328;7;954773577;02.01.2016 03:37:15;29.12.2016 13:01:17;entertainment;1000;374,1884166666669
57;57;0,11985519317866158;3219,9999999999995;30;107,33333333333331;6;507571352;26.01.2016 12:27:27;21.12.2016 04:45:51;fuel;250;114,64233333333331
42;42;0,07326220754870003;3121,6099999999997;40;78,04024999999999;3;618326321;01.01.2016 23:49:23;25.12.2016 13:09:03;fuel;2500;115,52874999999999
16;16;0,11669609612130546;355,03999999999996;4;88,75999999999999;3;156555865;17.02.2016 16:12:54;01.11.2016 20:08:33;fastfood;20000;0
28;28;0,12027305578092701;667,7099999999999;23;29,030869565217387;2;286059098;09.03.2016 13:40:06;30.12.2016 09:47:42;fuel;7500;26,399565217391306
61;61;0,1068658960438193;1985,3500000000001;14;141,81071428571428;3;720599126;02.02.2016 02:31:49;22.12.2016 17:59:02;fastfood;7500;69,38000000000001
115;115;0,12505058393599344;9733,669999999998;71;137,0939436619718;5;173373271;02.01.2016 03:14:33;26.12.2016 00:35:11;furniture;7500;3801,2590140845073
85;85;0,112251692105577;26788,40999999998;210;127,56385714285706;5;350551740;03.01.2016 13:55:19;28.12.2016 18:41:58;online_gifts;7500;1155,536238095238
224;224;0,2726320612885243;585,02;3;195,00666666666666;2;397486395;29.02.2016 01:17:24;08.08.2016 16:29:55;rideshare;15000;255,96
218;218;0,17103925874388018;2477,22;17;145,71882352941176;1;713550428;14.01.2016 10:07:33;28.12.2016 23:46:55;online_retail;50000;852,8576470588235
192;192;0,09454351868345746;7333,359999999999;58;126,43724137931032;5;481211742;02.01.2016 22:20:41;27.12.2016 18:16:53;rideshare;7500;355,09241379310345
123;123;0,3206836627400227;23797,26000000001;153;155,53764705882358;3;416043703;02.01.2016 01:20:10;29.12.2016 12:05:27;auto;15000;7723,709673202613
118;118;0,1358356226637685;7248,52;57;127,16701754385966;3;186244908;07.01.2016 21:30:03;29.12.2016 13:50:39;entertainment;10000;3602,488771929825
214;214;0,09058257742367952;12136,789999999997;67;181,14611940298502;4;467069292;09.01.2016 14:37:02;30.12.2016 20:14:27;online_retail;2500;1291,593582089552
171;171;0,09225863307281826;2710,5;20;135,525;1;563286802;22.01.2016 22:48:36;24.12.2016 18:53:22;online_retail;2500;1374,2095000000002
213;213;0,0728921054087605;212206,01999999976;1452;146,1473966942147;5;886913558;01.01.2016 08:41:42;30.12.2016 22:38:21;online_retail;500;257,6946212121214
169;169;0,048305782333493294;94092,33;678;138,77924778761061;4;871734327;01.01.2016 17:59:42;30.12.2016 09:45:40;online_retail;7500;4658,703510324487
198;198;0,04884145031732967;2494,51;29;86,01758620689655;5;120739986;02.01.2016 22:08:38;28.12.2016 18:48:22;online_retail;7500;107,69172413793103
137;137;0,1593112751467388;11803,169999999996;103;114,59388349514559;6;672316951;03.01.2016 15:07:19;29.12.2016 02:50:12;hotels;10000;685,2263106796117
221;221;0,2039305693023695;42081,99999999998;307;137,07491856677518;7;262158083;01.01.2016 11:29:28;28.12.2016 06:59:17;rideshare;50000;1681,3049511400664
15;15;0,370377538037346;3997,6;15;266,50666666666666;3;462937942;17.01.2016 17:24:03;10.11.2016 21:31:43;fastfood;50000;174,65866666666668
189;189;0,06936120071650521;26633,65;184;144,74809782608696;4;732576956;01.01.2016 09:21:29;28.12.2016 12:24:03;online_retail;20000;1123,7832608695653
90;90;0,13188730296354104;308166,67;1999;154,1604152076038;6;380083836;01.01.2016 00:16:01;30.12.2016 22:21:09;fastfood;5000;3035,6184942471223
169;169;0,05049751516991641;18688,289999999997;125;149,50632;4;524408566;07.01.2016 20:34:11;29.12.2016 21:09:12;online_retail;10000;6017,043200000001
172;172;0,0873216751148713;1869,7500000000002;15;124,65000000000002;1;458654345;12.01.2016 13:01:58;24.12.2016 08:46:57;online_retail;10000;852,062
210;210;0,06222252376212008;35712,53999999999;271;131,78059040590404;8;574161833;01.01.2016 15:02:21;30.12.2016 04:57:17;online_retail;2500;1112,0591512915123
67;67;0,06597568297393257;26988,47;212;127,30410377358491;3;697267038;02.01.2016 06:30:05;30.12.2016 09:16:53;subscriptions;5000;1122,0382547169804
105;105;0,09804263272249578;20386,36999999999;178;114,5301685393258;8;594140973;02.01.2016 03:20:59;28.12.2016 19:05:03;fastfood;7500;798,4838764044946
43;43;0,09396034113061175;1575,9999999999995;23;68,52173913043477;2;385762954;02.01.2016 01:04:54;23.12.2016 08:43:27;fuel;15000;837,736086956522
123;123;0,16849421963028047;12542,659999999996;98;127,9863265306122;6;852846318;04.01.2016 08:29:05;26.12.2016 00:19:34;auto;1000;584,2477551020409
60;60;0,07860509621751387;4193,969999999999;41;102,29195121951219;3;402347826;17.01.2016 19:49:17;30.12.2016 05:13:54;fastfood;5000;150,74512195121952
111;111;0,16100399831072748;5971,729999999997;64;93,30828124999995;5;502043994;06.01.2016 04:57:28;28.12.2016 14:18:35;personal care;5000;2694,5449999999996
215;215;0,06698913892046282;41258,52999999998;310;133,09203225806445;3;400027501;01.01.2016 02:11:56;30.12.2016 06:35:06;online_retail;500;275,84280645161266
102;102;0,11061927310376134;6857,910000000001;40;171,44775;2;293580360;02.01.2016 11:17:21;01.12.2016 22:10:29;entertainment;20000;3684,21375
131;131;0,17132987446477135;6254,629999999998;49;127,6455102040816;5;765396225;10.01.2016 11:56:00;27.12.2016 06:43:59;entertainment;50000;255,39285714285717
21;21;0,1905168584811821;51,39;9;5,71;1;175371728;14.04.2016 18:54:49;18.12.2016 14:26:32;mobileapps;2500;0
213;213;0,11550519399645474;3649,919999999999;45;81,10933333333331;5;577506011;04.01.2016 02:44:27;26.12.2016 21:51:39;online_retail;500;213,06866666666662
59;59;0,10138072864636821;2575,230000000001;36;71,53416666666669;3;693511482;03.01.2016 19:26:09;29.12.2016 14:26:36;fuel;15000;1047,7169444444442
39;39;0,11177510404704746;7732,5300000000025;58;133,31948275862072;6;798708664;05.01.2016 19:37:23;29.12.2016 18:18:14;food;20000;356,2674137931034
214;214;0,06230140206689651;10118,14;85;119,03694117647058;4;722791076;06.01.2016 06:16:41;20.12.2016 22:18:23;online_retail;1000;525,4035294117646
58;58;0,07562456633236932;2622,2500000000005;27;97,12037037037038;4;300951384;04.02.2016 05:33:36;22.12.2016 03:55:14;fuel;7500;1109,4811111111112
90;90;0,1012982958544093;9035,260000000002;84;107,56261904761907;5;298394626;06.01.2016 00:54:05;21.12.2016 14:49:05;fastfood;500;265,0822619047619
30;30;0,13277050771593502;5722,4900000000025;55;104,04527272727277;3;159967185;02.01.2016 06:37:28;30.12.2016 22:01:29;fastfood;15000;208,53200000000004
16;16;0,15260585117481487;1567,98;15;104,532;4;693835809;11.01.2016 03:41:45;18.10.2016 10:37:30;fastfood;20000;546,5793333333334
192;192;0,0589668227251922;23972,339999999986;183;130,99639344262286;5;637604246;01.01.2016 15:58:50;29.12.2016 01:10:17;rideshare;10000;4202,83650273224
43;43;0,15574491615445327;1224,86;23;53,25478260869565;2;754857471;03.03.2016 12:49:13;21.12.2016 19:25:19;fuel;20000;28,59739130434783
8;8;0,0684382565373836;14879,07000000001;122;121,95959016393451;6;107124479;01.01.2016 06:39:39;29.12.2016 05:36:51;food;5000;2656,964098360657
77;77;0,19436502166622135;50184,35;371;135,2677897574124;3;554346219;03.01.2016 08:03:12;29.12.2016 21:05:54;fastfood;15000;8074,81145552561
149;149;0,0803348719288741;29560,97999999999;212;139,43858490566032;8;230163539;02.01.2016 22:23:06;30.12.2016 05:00:35;entertainment;500;246,43410377358487
115;115;0,8466330064571332;29061,81000000001;207;140,39521739130439;6;640419026;02.01.2016 10:16:55;30.12.2016 21:44:26;furniture;50000;13622,816763285022
142;142;0,2524328786958694;6319,850000000005;72;87,77569444444451;6;639488040;07.01.2016 05:42:45;27.12.2016 02:38:56;food_delivery;7500;4122,4726388888885
192;192;0,06968555078986743;125363,09999999993;848;147,83384433962257;5;882010257;01.01.2016 01:24:31;30.12.2016 19:09:29;rideshare;5000;3151,80422169811
145;145;0,17341170554046853;1645,2499999999998;18;91,40277777777777;4;346536227;05.01.2016 20:45:35;02.12.2016 18:26:13;cable/phone;5000;749,2322222222223
22;22;0,13931979784047097;818,07;16;51,129375;5;826972194;04.02.2016 13:09:11;26.12.2016 06:53:10;mobileapps;15000;418,33125
192;192;0,07026864941361383;12548,979999999996;90;139,43311111111106;5;708011039;03.01.2016 16:47:43;18.12.2016 06:50:21;rideshare;5000;2266,801777777778
180;180;0,15333843510854014;12487,460000000006;91;137,22483516483524;8;563844816;08.01.2016 12:22:32;26.12.2016 03:17:35;online_retail;20000;6479,528021978022
47;47;0,27004710330549236;1236,3;6;206,04999999999998;1;441208203;14.03.2016 13:24:37;23.10.2016 20:15:44;fastfood;15000;4,86
125;125;0,2474994155811243;861,9899999999998;10;86,19899999999998;3;433345922;20.03.2016 06:20:07;01.12.2016 11:21:07;personal care;250;107,154
184;184;0,05039405667511159;3684,66;35;105,276;4;819351640;21.01.2016 06:19:19;19.12.2016 22:38:35;online_retail;7500;199,9037142857143
1;1;0,17848619867563711;1950,9300000000003;20;97,54650000000001;3;573760081;05.02.2016 09:44:09;09.12.2016 06:43:16;online_subscriptions;50000;600,7405
59;59;0,08883808876885524;1413,96;20;70,69800000000001;3;828514991;20.01.2016 05:59:58;22.12.2016 22:05:18;fuel;15000;38,234
134;134;0,042881061213769216;8102,03;62;130,67790322580646;5;186112970;09.01.2016 03:09:42;28.12.2016 23:02:35;entertainment;500;229,84806451612906
148;148;0,1036941771810645;36489,560000000005;246;148,33154471544717;5;376007961;05.01.2016 07:09:26;29.12.2016 19:25:32;entertainment;15000;7161,434186991873
179;179;0,09669807809280406;27036,450000000023;165;163,85727272727286;4;155257360;01.01.2016 01:07:21;26.12.2016 07:19:50;rideshare;5000;1065,1244848484853
191;191;0,13964818070835797;49539,029999999984;347;142,76377521613827;7;860827846;01.01.2016 05:43:21;30.12.2016 05:36:08;rideshare;15000;8594,256051873195
77;77;0,11420778834656757;4809,279999999998;45;106,87288888888884;4;822477375;01.01.2016 15:40:48;19.12.2016 04:35:11;fastfood;10000;2158,173333333333
165;165;0,09827986199951132;23611,29000000001;166;142,23668674698803;5;813111649;06.01.2016 12:40:36;30.12.2016 15:48:54;online_retail;20000;10620,970783132536
67;67;0,2691482760287322;6529,9000000000015;58;112,58448275862071;3;759534901;02.01.2016 14:05:35;26.12.2016 13:06:05;subscriptions;20000;310,6184482758622
110;110;0,16654801411420764;15243,469999999998;138;110,45992753623186;4;576589044;02.01.2016 17:02:59;26.12.2016 11:59:02;personal care;7500;4372,935942028986
171;171;0,08553312175726806;4120,76;28;147,17000000000002;1;978841260;08.01.2016 19:46:40;18.12.2016 01:09:33;online_retail;250;88,64142857142858
58;58;0,06073989825707023;2647,26;26;101,81769230769231;4;503351764;14.01.2016 23:16:04;25.12.2016 19:41:13;fuel;7500;81,91846153846154
14;14;0,1583919302700522;549,19;9;61,02111111111112;3;274161239;25.09.2016 01:44:41;20.12.2016 08:53:29;fuel;5000;45,48777777777778
173;173;0,13321195000572872;12283,250000000004;85;144,5088235294118;3;109297565;09.01.2016 08:48:26;20.12.2016 16:55:51;online_retail;20000;5188,879411764706
142;142;0,24644734508240174;10321,330000000005;117;88,21649572649578;6;773579767;10.01.2016 10:05:15;27.12.2016 14:20:24;food_delivery;5000;2675,948034188035
118;118;0,08735988300081401;19835,199999999997;142;139,6845070422535;4;674016969;07.01.2016 12:06:13;28.12.2016 20:16:01;entertainment;7500;4182,300422535211
175;175;0,11289918411999397;2570,49;19;135,28894736842105;5;442481958;06.02.2016 15:16:29;27.12.2016 00:45:27;online_retail;20000;1235,1805263157894
132;132;0,13516709342384298;14082,150000000001;92;153,06684782608698;4;770203301;01.01.2016 03:24:43;30.12.2016 23:18:39;entertainment;15000;6508,4066304347825
60;60;0,10110996591402628;2678,78;24;111,61583333333334;3;544553044;09.01.2016 06:16:16;26.12.2016 09:31:48;fastfood;7500;878,1416666666665
90;90;0,06718600051458279;65176,83999999999;433;150,52387990762122;5;359597157;03.01.2016 19:36:08;30.12.2016 22:04:31;fastfood;2500;1512,1463510392598
213;213;0,06768445354900562;6854,390000000001;55;124,62527272727274;5;770035360;27.01.2016 05:57:49;30.12.2016 20:21:00;online_retail;2500;288,0912727272727
197;197;0,06066943340808203;44464,36000000001;335;132,72943283582092;6;884917681;02.01.2016 03:14:34;30.12.2016 14:02:12;online_retail;7500;4640,311373134323
182;182;0,04311121530391253;39813,62;267;149,11468164794007;5;233563532;02.01.2016 12:51:52;29.12.2016 19:47:28;online_retail;5000;3204,367415730338
118;118;0,046537793818250725;13919,579999999994;93;149,67290322580638;4;788942592;01.01.2016 06:11:10;27.12.2016 05:40:00;entertainment;5000;2318,79806451613
119;119;0,06785902448219318;2679,3;20;133,965;3;201754831;13.01.2016 11:09:37;26.12.2016 21:10:10;entertainment;5000;81,9865
213;213;0,028160789579879577;15767,800000000012;128;123,1859375000001;5;470515602;10.01.2016 00:19:25;27.12.2016 15:58:47;online_retail;500;244,8696875
8;8;0,16760190190049784;95058,61999999994;659;144,24676783004543;6;496225923;01.01.2016 14:21:59;28.12.2016 20:21:10;food;10000;5928,37869499242
194;194;0,0780501868567479;5866,6100000000015;51;115,03156862745101;3;604651348;11.01.2016 20:51:33;29.12.2016 10:02:44;rideshare;2500;1077,0656862745095
218;218;0,4415344716134375;526,5699999999999;6;87,76166666666666;2;269992783;26.06.2016 19:31:27;15.12.2016 03:20:46;online_retail;50000;246,85999999999999
118;118;0,11928193949929658;23430,299999999992;170;137,82529411764702;3;797789017;02.01.2016 17:48:08;28.12.2016 14:17:49;entertainment;7500;4045,079294117647
123;123;0,26109521226177357;3486,6899999999996;19;183,51;6;268044939;28.01.2016 14:45:01;18.10.2016 00:56:08;auto;2500;1056,79
133;133;0,10307818866992156;10149,419999999996;79;128,4736708860759;5;166992272;02.01.2016 22:02:22;29.12.2016 01:01:09;entertainment;10000;4834,5182278481025
123;123;0,18088909743062154;2850,129999999999;28;101,79035714285712;5;686264109;10.01.2016 19:06:21;21.12.2016 01:19:01;auto;15000;81,48785714285711
197;197;0,027707730386546923;12295,790000000005;99;124,19989898989904;6;700880367;01.01.2016 20:26:28;29.12.2016 00:10:25;online_retail;7500;3563,6257575757572
59;59;0,0664000027783603;2830,560000000001;38;74,48842105263161;4;172587503;25.01.2016 05:46:18;30.12.2016 19:34:46;fuel;15000;1478,5599999999997
213;213;0,046685386415743504;73960,39999999995;529;139,811720226843;5;909656523;01.01.2016 00:42:01;30.12.2016 17:40:18;online_retail;2500;1356,3671266540632
142;142;0,22256450231877653;6983,599999999995;74;94,3729729729729;5;172505195;23.01.2016 01:57:07;30.12.2016 21:05:29;food_delivery;250;113,09081081081078
26;26;0,07945761237650649;3792,87;32;118,5271875;3;893808560;08.01.2016 01:21:08;18.12.2016 22:28:06;food;20000;160,82125
14;14;0,12056681176632528;342,48999999999995;9;38,05444444444444;2;832930162;19.09.2016 08:52:04;20.12.2016 22:38:46;fuel;500;30,42666666666667
90;90;0,08066752198823557;8562,31;75;114,16413333333333;6;760729556;02.01.2016 12:20:05;24.12.2016 18:20:51;fastfood;5000;416,5850666666667
21;21;0,3588162837329972;601,1500000000001;3;200,38333333333335;2;894734625;04.06.2016 09:34:48;21.12.2016 22:22:31;mobileapps;1000;0
211;211;0,06157269121554702;57497,15999999998;368;156,2422826086956;7;102755773;02.01.2016 10:50:59;30.12.2016 16:23:25;online_retail;2500;1208,2029619565226
37;37;0,12483327252430296;1302,2599999999998;13;100,17384615384614;4;539231182;08.02.2016 21:02:58;08.12.2016 06:53:10;mobileapps;5000;24,612307692307688
219;219;0,08288190471275729;83085,27000000006;538;154,4335873605949;6;273053513;02.01.2016 17:18:37;30.12.2016 12:50:38;online_retail;50000;3445,466933085501
74;74;0,08858024433986104;2898,610000000001;37;78,34081081081084;5;131573731;01.01.2016 03:57:44;25.12.2016 19:11:20;fuel;15000;1709,4008108108108
134;134;0,10307992415792167;207958,15999999997;1393;149,28798277099781;6;226523817;01.01.2016 02:07:44;30.12.2016 17:21:34;entertainment;250;120,88533381191692
13;13;0,08971922925178646;488,9600000000001;9;54,3288888888889;3;191095300;04.05.2016 14:22:19;30.12.2016 11:28:47;fuel;7500;29,92555555555556
147;147;0,27632361290291585;317184,66999999963;2114;150,04005203405848;11;192849454;01.01.2016 01:00:15;30.12.2016 22:56:37;entertainment;15000;9156,66968306528
115;115;0,2084752227837991;2687,5099999999998;19;141,4478947368421;5;374086275;15.02.2016 22:42:01;07.12.2016 20:37:47;furniture;20000;67,8957894736842
133;133;0,08470292046004513;5203,25;51;102,02450980392157;5;801614863;03.01.2016 00:07:44;27.12.2016 17:00:10;entertainment;7500;3021,4027450980393
152;152;0,16456688828793128;56755,22000000001;419;135,45398568019095;7;469398794;01.01.2016 16:54:29;29.12.2016 20:18:26;hotels;20000;2242,8204773269695
192;192;0,09217375605051625;29660,979999999992;220;134,82263636363632;6;763199765;02.01.2016 17:47:39;29.12.2016 10:07:43;rideshare;7500;4194,906045454546
73;73;0,10995298293888515;4335,909999999999;40;108,39774999999997;5;895398933;22.02.2016 15:42:09;30.12.2016 12:43:51;fuel;2500;1438,1949999999997
26;26;0,31075967547237093;3112,94;12;259,4116666666667;2;878491767;16.01.2016 15:03:33;25.12.2016 09:17:21;food;15000;1498,2408333333333
10;10;0,06799021557412248;6674,740000000002;55;121,35890909090912;3;161051870;18.01.2016 12:09:08;25.12.2016 10:23:49;food;5000;2035,879818181818
18;18;0,16408138738326547;1317,89;12;109,82416666666667;2;857723922;21.01.2016 11:01:27;17.12.2016 14:08:39;online_subscriptions;250;21,298333333333336
119;119;0,0997073578400076;4615,539999999998;49;94,19469387755099;2;737681587;16.01.2016 01:25:00;27.12.2016 08:06:48;entertainment;5000;1558,9802040816326
85;85;0,135827120565271;2148,3700000000003;17;126,37470588235296;4;150077549;20.01.2016 00:11:33;29.12.2016 15:38:14;online_gifts;250;131,30588235294118
50;50;0,28445170086496036;951,3099999999997;15;63,42066666666665;3;568171492;12.01.2016 13:35:53;26.12.2016 00:26:01;gym;2500;39,68266666666666
132;132;0,14993484842815352;25447,289999999986;167;152,37898203592806;4;972983791;04.01.2016 01:19:11;29.12.2016 00:09:32;entertainment;15000;7101,826467065868
169;169;0,04614426137584774;24375,309999999994;158;154,2741139240506;4;341609662;02.01.2016 04:30:58;30.12.2016 04:15:54;online_retail;10000;5909,67284810127
214;214;0,07207832542828367;5200,260000000001;34;152,9488235294118;4;880720971;30.01.2016 16:23:38;25.12.2016 08:27:19;online_retail;500;225,1685294117647
106;106;0,08078550055598128;49975,73999999999;354;141,17440677966098;6;556905938;01.01.2016 04:37:38;30.12.2016 16:10:42;fastfood;7500;2083,5860734463267
66;66;0,17205395171545712;9897,06;61;162,24688524590164;7;687122032;04.01.2016 09:25:35;27.12.2016 15:41:38;subscriptions;15000;4411,696885245902
132;132;0,13564710984101358;2483,27;22;112,87590909090909;5;889978557;26.01.2016 18:21:44;21.12.2016 05:58:42;entertainment;15000;137,76
107;107;0,12820223663374977;184791,07999999996;1248;148,06977564102561;7;358749735;01.01.2016 03:58:23;30.12.2016 13:46:28;fastfood;15000;9324,171362179493
42;42;0,08842275830250548;1674,4499999999998;24;69,76875;3;315925164;05.01.2016 17:42:25;23.12.2016 01:38:39;fuel;250;47,151666666666664
165;165;0,04916889000448195;23188,960000000006;170;136,40564705882358;4;785866092;01.01.2016 01:32:07;29.12.2016 13:44:18;online_retail;20000;8519,380705882353
92;92;0,17092665631202397;8440,87;43;196,2993023255814;4;343267131;09.01.2016 23:21:04;12.12.2016 09:33:27;fastfood;15000;375,9111627906977
209;209;0,2424559074453796;186,11;4;46,5275;2;129699503;18.01.2016 10:44:00;18.10.2016 03:26:59;rideshare;7500;0
58;58;0,07856413068236781;2948,749999999998;34;86,72794117647054;5;401860493;10.01.2016 14:47:40;24.12.2016 23:55:29;fuel;5000;1840,7879411764702
10;10;0,12051173652355139;5403,59;40;135,08975;2;375791792;09.01.2016 22:23:11;18.12.2016 17:45:05;food;500;106,606
79;79;0,25750944619174426;214932,31000000017;1432;150,09239525139677;8;472288969;01.01.2016 04:58:29;30.12.2016 12:05:29;airline;15000;9048,458051675974
123;123;0,2962057336082652;3576,53;21;170,3109523809524;4;560856465;05.02.2016 13:05:40;29.12.2016 17:06:53;auto;20000;1731,001428571429
118;118;0,07386508709671698;14713,619999999995;109;134,98733944954125;4;208966508;02.01.2016 11:35:01;27.12.2016 07:31:19;entertainment;2500;1190,1125688073394
92;92;0,062103159664411565;20047,200000000008;150;133,64800000000005;5;150202520;02.01.2016 11:56:31;29.12.2016 01:58:24;fastfood;15000;858,2116666666668
10;10;0,11533807538408956;4713,850000000003;39;120,86794871794879;3;434061420;12.01.2016 09:06:41;15.12.2016 06:56:09;food;10000;1922,5569230769236
6;6;0,21184918234254368;37,199999999999996;8;4,6499999999999995;1;949555312;27.05.2016 05:04:57;30.12.2016 19:41:44;mobileapps;20000;0
215;215;0,040320246225855394;3151,9299999999994;20;157,59649999999996;3;242857163;05.01.2016 05:10:45;22.12.2016 04:22:30;online_retail;500;100,6855
198;198;0,12723661940335199;2456,3900000000003;34;72,24676470588236;6;721552628;10.01.2016 11:10:19;15.12.2016 08:09:10;online_retail;2500;1142,0508823529412
110;110;0,08653433765312647;7500,840000000001;60;125,01400000000002;5;281879426;09.01.2016 18:28:14;29.12.2016 23:55:09;personal care;15000;290,181
25;25;0,1385097550753142;64868,8399999999;434;149,4673732718892;5;873724196;01.01.2016 00:16:03;30.12.2016 00:44:35;food;10000;6196,507534562214
50;50;0,7724460109089635;4423,409999999998;52;85,06557692307689;6;820967002;01.01.2016 15:35:46;30.12.2016 01:22:42;gym;50000;1830,760576923077
175;175;0,08732590155006116;14468,279999999993;124;116,67967741935479;6;304534021;06.01.2016 17:55:37;30.12.2016 17:45:23;online_retail;15000;671,5591129032255
90;90;0,06562415642562447;10465,889999999998;77;135,9206493506493;6;387228311;05.01.2016 06:56:58;30.12.2016 03:41:11;fastfood;5000;329,09610389610384
5;5;0,31282602402662396;299,94999999999993;3;99,9833333333333;2;490286677;12.11.2016 16:03:40;25.12.2016 01:26:45;mobileapps;250;4,51
118;118;0,12317606475632768;7080,76;66;107,28424242424242;4;103983479;20.01.2016 16:47:42;30.12.2016 12:31:41;entertainment;10000;322,0819696969696
117;117;0,28163433637880475;250,15999999999997;3;83,38666666666666;3;455599655;14.02.2016 17:56:30;05.09.2016 08:25:51;entertainment;15000;72,93
77;77;0,06898164378228748;14229,589999999997;108;131,75546296296292;4;305370794;05.01.2016 11:35:08;28.12.2016 08:07:03;fastfood;7500;3740,925833333333
169;169;0,04311900708375345;21073,1;149;141,43020134228186;4;370170733;06.01.2016 15:43:46;28.12.2016 10:24:20;online_retail;7500;4557,712818791945
142;142;0,26826018842422406;5863,890000000004;76;77,1564473684211;5;352674779;03.01.2016 10:53:17;24.12.2016 00:53:37;food_delivery;20000;253,17421052631585
77;77;0,21189669912859996;2202,7200000000003;12;183,56000000000003;4;416943327;08.03.2016 15:45:25;29.12.2016 10:14:48;fastfood;10000;881,0983333333334
133;133;0,1230130813270215;6380,200000000002;56;113,93214285714289;5;668544964;03.01.2016 17:02:45;21.12.2016 11:47:55;entertainment;10000;278,86428571428564
22;22;0,12381513798524413;2392,2500000000014;25;95,69000000000005;3;475395591;06.02.2016 02:32:14;22.12.2016 00:25:19;mobileapps;20000;1536,6580000000001
90;90;0,1031339816014576;7702;47;163,87234042553192;5;760179231;02.01.2016 08:21:00;29.12.2016 09:54:58;fastfood;500;194,88468085106382
85;85;0,15133551936860484;20792,899999999998;175;118,81657142857142;5;123416167;01.01.2016 20:27:11;28.12.2016 05:34:32;online_gifts;7500;4314,678285714287
8;8;0,10564709978924544;39810,419999999984;275;144,76516363636358;5;509335773;05.01.2016 11:18:18;30.12.2016 21:41:09;food;7500;4585,823854545457
132;132;0,1458676911619916;3693,45;38;97,19605263157894;5;400746592;06.01.2016 16:14:21;26.12.2016 20:29:32;entertainment;15000;161,4171052631579
77;77;0,06893067263417767;5510,569999999999;36;153,07138888888886;4;646460799;15.01.2016 21:31:05;19.12.2016 18:08:22;fastfood;7500;2681,6902777777777
171;171;0,06425150280337504;7875,610000000001;54;145,84462962962965;2;434169386;20.01.2016 20:27:24;30.12.2016 00:59:39;online_retail;2500;248,8988888888889
113;113;0,28120726820987885;221,85000000000002;4;55,462500000000006;2;113058963;13.01.2016 05:08:53;22.12.2016 15:16:53;health;15000;78,875
75;75;0,08345210923122763;5390,539999999999;55;98,00981818181816;5;138041628;09.01.2016 02:56:56;16.12.2016 08:13:49;fastfood;2500;178,8350909090909
30;30;0,1352002934714757;2553,4;27;94,57037037037037;3;325248484;04.01.2016 10:04:04;21.12.2016 05:55:56;fastfood;15000;1268,403703703704
189;189;0,07468122749750174;10444,95;74;141,14797297297298;4;363729777;05.01.2016 14:13:08;29.12.2016 12:19:55;online_retail;20000;352,6972972972973
63;63;0,16892229844604162;5127,729999999998;41;125,0665853658536;5;829424070;13.01.2016 00:53:19;23.12.2016 15:45:38;airline;7500;203,23609756097557
10;10;0,17653415301082728;2081,69;12;173,47416666666666;3;459140459;19.01.2016 01:30:13;05.11.2016 16:24:00;food;10000;86,95833333333333
30;30;0,09966937851977074;10982,859999999999;69;159,171884057971;3;639551540;08.01.2016 15:46:20;16.12.2016 11:00:54;fastfood;15000;402,99014492753616
76;76;0,036148579419524644;14819,330000000002;92;161,0796739130435;4;343613324;02.01.2016 23:29:30;24.12.2016 07:57:37;fastfood;2500;1537,8679347826092
200;200;0,04803890283697705;23306,13;181;128,76314917127073;4;762216546;07.01.2016 23:41:14;28.12.2016 12:48:41;online_retail;5000;965,4014917127079
85;85;0,11950572530431972;18391,239999999994;128;143,68156249999996;5;769255673;02.01.2016 01:03:16;23.12.2016 06:58:23;online_gifts;7500;793,1696093750004
118;118;0,11537536428199333;3582,799999999999;38;94,28421052631576;4;844877992;11.01.2016 07:06:46;25.12.2016 02:44:00;entertainment;7500;171,9184210526316
133;133;0,09964934736584058;14940,810000000012;119;125,55302521008413;6;696546789;04.01.2016 08:31:36;26.12.2016 18:14:25;entertainment;10000;4476,899327731094
189;189;0,09477155679672422;10415,080000000002;101;103,11960396039606;4;626430678;09.01.2016 03:12:18;28.12.2016 05:41:55;online_retail;15000;466,7103960396041
194;194;0,08130572407845713;9443,730000000001;75;125,91640000000002;3;250139676;01.01.2016 22:59:28;12.12.2016 07:12:18;rideshare;2500;1388,3429333333338
18;18;0,18438950888390715;2494,6100000000006;19;131,29526315789477;3;489590246;11.01.2016 22:29:06;12.12.2016 18:03:06;online_subscriptions;5000;94,04894736842104
25;25;0,04333122979956035;20368,56000000001;135;150,8782222222223;4;985222413;06.01.2016 11:12:07;30.12.2016 00:35:44;food;15000;6210,882370370369
194;194;0,16928418184251395;2325,7200000000003;20;116,28600000000002;1;941303247;13.01.2016 11:11:49;30.12.2016 01:43:08;rideshare;250;120,16100000000002
73;73;0,10381803583512068;809,21;19;42,59;5;351983553;30.03.2016 22:41:37;28.12.2016 01:10:43;fuel;5000;27,36894736842105
